path,code,name,shape,color,front,back,shape_class,color_class,front_class,back_class
/content/drive/MyDrive/img/200802969/200802969_31.jpg,200802969,라딘정75밀리그램,오각형,분홍,UT,75,4,7,980,24
/content/drive/MyDrive/img/198400399/198400399_73.jpg,198400399,카마졸질정,기타,하양,KW,-,0,22,597,1
/content/drive/MyDrive/img/201306123/201306123_91.jpg,201306123,카메드정,원형,분홍,CM,-,5,7,192,1
/content/drive/MyDrive/img/199600087/199600087_12.jpg,199600087,뮤코세린캅셀,장방형,노랑,HTMCS,-,7,3,441,1
/content/drive/MyDrive/img/201309804/201309804_58.jpg,201309804,리액트프리미엄정,원형,갈색,IY,RE,5,0,483,149
/content/drive/MyDrive/img/200101570/200101570_61.jpg,200101570,에코프캡슐,장방형,파랑,ECOUGHSAMJIN,-,7,20,320,1
/content/drive/MyDrive/img/199802435/199802435_14.jpg,199802435,쎄쎄250츄정,사각형,주황,-,-,2,13,0,1
/content/drive/MyDrive/img/201303988/201303988_67.jpg,201303988,빅톤에프연질캡슐,타원형,빨강,SIVCTF,-,8,9,854,1
/content/drive/MyDrive/img/200904073/200904073_8.jpg,200904073,알벤프리졸정,장방형,주황,GHA,-,7,13,380,1
/content/drive/MyDrive/img/201605433/201605433_74.jpg,201605433,칼니틴정,원형,하양,AC/LC,-,5,22,23,1
/content/drive/MyDrive/img/201402316/201402316_84.jpg,201402316,퀵플러스연질캡슐,타원형,빨강|투명,ET13,-,8,10,333,1
/content/drive/MyDrive/img/198400182/198400182_83.jpg,198400182,베노론캡슐,장방형,하양,VENORON300,-,7,22,992,1
/content/drive/MyDrive/img/201700502/201700502_31.jpg,201700502,세다큐노즈연질캡슐,타원형,노랑|투명,SDQN,-,8,4,830,1
/content/drive/MyDrive/img/197400343/197400343_27.jpg,197400343,신일브롬헥신염산염정,원형,노랑,R,분할선,5,3,775,223
/content/drive/MyDrive/img/201507963/201507963_41.jpg,201507963,마룬정,타원형,노랑,MA,마크,8,3,630,214
/content/drive/MyDrive/img/201005799/201005799_33.jpg,201005799,콘탑스연질캡슐,타원형,갈색,CONTS,-,8,0,203,1
/content/drive/MyDrive/img/201400493/201400493_34.jpg,201400493,유영아스피린장용정100mg,원형,하양,YAS1,-,5,22,1039,1
/content/drive/MyDrive/img/201404206/201404206_28.jpg,201404206,로라젠정,타원형,하양,N분할선10,-,8,22,729,1
/content/drive/MyDrive/img/202002496/202002496_8.jpg,202002496,투엑스비쥬니어츄어블정,원형,노랑,2XJ,-,5,3,9,1
/content/drive/MyDrive/img/200202988/200202988_53.jpg,200202988,라니드정,오각형,분홍,HK,75,4,7,421,24
/content/drive/MyDrive/img/202000726/202000726_65.jpg,202000726,제일치오스민정,원형,분홍,JH6,-,5,7,501,1
/content/drive/MyDrive/img/201602682/201602682_27.jpg,201602682,메클린구강용해필름25밀리그램,사각형,노랑,-,-,2,3,0,1
/content/drive/MyDrive/img/199401186/199401186_5.jpg,199401186,무테린캡슐200밀리그램,장방형,파랑,UTACTC200,-,7,20,981,1
/content/drive/MyDrive/img/201404670/201404670_77.jpg,201404670,비센큐정,원형,연두,MJ,-,5,11,646,1
/content/drive/MyDrive/img/199700553/199700553_26.jpg,199700553,큐란정75밀리그램,오각형,분홍,ID,75,4,7,457,24
/content/drive/MyDrive/img/200809660/200809660_54.jpg,200809660,비오티스큐정,오각형,하양,IDP,-,4,22,464,1
/content/drive/MyDrive/img/199500850/199500850_23.jpg,199500850,바르젠정,원형,주황,BP,-,5,13,126,1
/content/drive/MyDrive/img/200300420/200300420_52.jpg,200300420,비타써클연질캡슐,타원형,갈색,VCL,-,8,0,990,1
/content/drive/MyDrive/img/197000037/197000037_56.jpg,197000037,아로나민골드정,타원형,빨강,Aro-G,Aro-G,8,9,88,42
/content/drive/MyDrive/img/200101249/200101249_34.jpg,200101249,바이메드캡슐,장방형,하양,ETXBIM,-,7,22,339,1
/content/drive/MyDrive/img/200905053/200905053_48.jpg,200905053,고운자임수정,타원형,분홍,QS,CKD,8,7,773,69
/content/drive/MyDrive/img/201508370/201508370_60.jpg,201508370,센코딜에스정,원형,연두,KDS,-,5,11,548,1
/content/drive/MyDrive/img/201607229/201607229_33.jpg,201607229,이부뉴펜연질캡슐,타원형,청록|투명,이부뉴,-,8,16,1227,1
/content/drive/MyDrive/img/201005773/201005773_29.jpg,201005773,하이스펜연질캡슐,타원형,초록|투명,RP-IP,-,8,18,782,1
/content/drive/MyDrive/img/200903392/200903392_43.jpg,200903392,제로민연질캡슐,타원형,청록|투명,제로민,-,8,16,1235,1
/content/drive/MyDrive/img/199300255/199300255_49.jpg,199300255,우노바캡슐,장방형,검정,DPCWNV,-,7,2,297,1
/content/drive/MyDrive/img/200008589/200008589_11.jpg,200008589,카네스텐1질정,기타,하양,BAYER,MU,0,22,102,140
/content/drive/MyDrive/img/201602706/201602706_95.jpg,201602706,엘도스인캡슐,장방형,초록,KGPC24,-,7,17,552,1
/content/drive/MyDrive/img/201401417/201401417_85.jpg,201401417,라니린에스정,장방형,노랑,마크분할선rS,분할선,7,3,1181,223
/content/drive/MyDrive/img/201308377/201308377_62.jpg,201308377,마그셀연질캡슐,타원형,갈색,KSMGC,-,8,0,593,1
/content/drive/MyDrive/img/202000224/202000224_57.jpg,202000224,비코딜정,원형,연두,B,마크,5,11,97,214
/content/drive/MyDrive/img/200710167/200710167_25.jpg,200710167,아이비즈연질캡슐,삼각형,초록,-,-,3,17,0,1
/content/drive/MyDrive/img/201701158/201701158_96.jpg,201701158,에페젠정,삼각형,파랑,EAC,분할선,3,20,317,223
/content/drive/MyDrive/img/199501748/199501748_69.jpg,199501748,바이메틴정,원형,하양,ETX,BE,5,22,338,52
/content/drive/MyDrive/img/199302515/199302515_64.jpg,199302515,리오루펜정400밀리그람,장방형,하양,alpha,분할선,7,22,1087,223
/content/drive/MyDrive/img/201705219/201705219_87.jpg,201705219,그날엔콜드플러스연질캡슐,타원형,노랑|투명,XGCP,-,8,4,1036,1
/content/drive/MyDrive/img/201606414/201606414_61.jpg,201606414,투와이스플러스연질캡슐,장방형,갈색,투와이스P,-,7,0,1250,1
/content/drive/MyDrive/img/197400343/197400343_69.jpg,197400343,신일브롬헥신염산염정,원형,노랑,R,분할선,5,3,775,223
/content/drive/MyDrive/img/200402297/200402297_58.jpg,200402297,리보렌에스연질캡슐,타원형,갈색,YI-RS,-,8,0,1054,1
/content/drive/MyDrive/img/200905004/200905004_17.jpg,200905004,아민파워정,타원형,갈색,BPW,-,8,0,128,1
/content/drive/MyDrive/img/200403642/200403642_84.jpg,200403642,두캅스에이연질캡슐,타원형,초록|투명,DS,-,8,18,299,1
/content/drive/MyDrive/img/200000569/200000569_67.jpg,200000569,훼리탑캡슐,장방형,빨강,일동제약훼리탑,-,7,9,1232,1
/content/drive/MyDrive/img/200401488/200401488_78.jpg,200401488,잔시큐정75mg,오각형,분홍,마크,75,4,7,1137,24
/content/drive/MyDrive/img/199802435/199802435_24.jpg,199802435,쎄쎄250츄정,사각형,주황,-,-,2,13,0,1
/content/drive/MyDrive/img/200202988/200202988_33.jpg,200202988,라니드정,오각형,분홍,HK,75,4,7,421,24
/content/drive/MyDrive/img/201404893/201404893_34.jpg,201404893,일양바이오라니티딘정75밀리그램,오각형,분홍,IB,5,4,7,451,21
/content/drive/MyDrive/img/200700800/200700800_73.jpg,200700800,텐텐츄정,사각형,빨강,-,-,2,9,0,1
/content/drive/MyDrive/img/198802349/198802349_2.jpg,198802349,카로마스텐질정100밀리그램,기타,하양,YPCΛ,100,0,22,1066,4
/content/drive/MyDrive/img/200002985/200002985_91.jpg,200002985,액소도스정,원형,하양,T.S,S분할선I,5,22,911,167
/content/drive/MyDrive/img/201904215/201904215_43.jpg,201904215,마하펜연질캡슐,타원형,주황|투명,마하펜,-,8,14,1183,1
/content/drive/MyDrive/img/201109733/201109733_6.jpg,201109733,미놀에프트로키,기타,주황,MINOL·FT·,MINOL·FT·,0,13,645,136
/content/drive/MyDrive/img/201404893/201404893_11.jpg,201404893,일양바이오라니티딘정75밀리그램,오각형,분홍,IB,5,4,7,451,21
/content/drive/MyDrive/img/200809660/200809660_66.jpg,200809660,비오티스큐정,오각형,하양,IDP,-,4,22,464,1
/content/drive/MyDrive/img/201800911/201800911_47.jpg,201800911,콘티플러스연질캡슐,타원형,빨강,CCL,-,8,9,163,1
/content/drive/MyDrive/img/200403398/200403398_1.jpg,200403398,비컴쿨캡슐,장방형,파랑,비컴쿨비컴쿨,-,7,20,1205,1
/content/drive/MyDrive/img/200700800/200700800_86.jpg,200700800,텐텐츄정,사각형,빨강,-,-,2,9,0,1
/content/drive/MyDrive/img/198501220/198501220_18.jpg,198501220,제텐씨정,타원형,초록,Zn-C,-,8,17,1085,1
/content/drive/MyDrive/img/199902612/199902612_91.jpg,199902612,골사민캡슐,장방형,빨강,GSMSINIL,-,7,9,398,1
/content/drive/MyDrive/img/201505921/201505921_17.jpg,201505921,엘다인캡슐,장방형,초록,ETXR2,-,7,17,342,1
/content/drive/MyDrive/img/200009088/200009088_29.jpg,200009088,로와치넥스캡슐,기타,노랑|투명,-,-,0,4,0,1
/content/drive/MyDrive/img/201904588/201904588_14.jpg,201904588,파인에스정,삼각형,노랑,마크N,-,3,3,1161,1
/content/drive/MyDrive/img/201309684/201309684_81.jpg,201309684,알카메이트정,타원형,분홍,MA,-,8,7,630,1
/content/drive/MyDrive/img/201803204/201803204_1.jpg,201803204,동성정로환에프정,원형,하양,JF,-,5,22,497,1
/content/drive/MyDrive/img/200710167/200710167_74.jpg,200710167,아이비즈연질캡슐,삼각형,초록,-,-,3,17,0,1
/content/drive/MyDrive/img/200905402/200905402_13.jpg,200905402,다이제스칸정,장방형,연두,DIS,-,7,11,287,1
/content/drive/MyDrive/img/200400500/200400500_15.jpg,200400500,삐콤씨에이스정,타원형,갈색,YH,B분할선A,8,0,1043,59
/content/drive/MyDrive/img/201606463/201606463_87.jpg,201606463,바이타액트이엑스정,타원형,갈색,VEX,-,8,0,993,1
/content/drive/MyDrive/img/201306861/201306861_59.jpg,201306861,하벤큐연질캡슐,타원형,노랑|투명,하벤Q,-,8,4,1263,1
/content/drive/MyDrive/img/200901231/200901231_71.jpg,200901231,알파우루사연질캡슐,타원형,주황,URSA,-,8,13,979,1
/content/drive/MyDrive/img/202002183/202002183_28.jpg,202002183,위모티콘정,원형,하양,마크,F1,5,22,1137,100
/content/drive/MyDrive/img/199400891/199400891_76.jpg,199400891,알콤정,사각형,분홍,A,I분할선Y,2,7,16,115
/content/drive/MyDrive/img/200204369/200204369_33.jpg,200204369,트리엠정100밀리그램,원형,하양,ITM,-,5,22,480,1
/content/drive/MyDrive/img/201901388/201901388_95.jpg,201901388,알러캡연질캡슐,타원형,보라|투명,IBAL,-,8,6,453,1
/content/drive/MyDrive/img/200001712/200001712_0.jpg,200001712,삼남로페라마이드캡슐,장방형,하양,LPDLPD,-,7,22,619,1
/content/drive/MyDrive/img/201908208/201908208_50.jpg,201908208,위앤정,장방형,하양,TG,DT,7,22,929,93
/content/drive/MyDrive/img/200103964/200103964_77.jpg,200103964,시노피드플러스정,장방형,하양,마크,+SNPD,7,22,1137,0
/content/drive/MyDrive/img/198400399/198400399.jpg,198400399,카마졸질정,기타,하양,KW,-,0,22,597,1
/content/drive/MyDrive/img/199400891/199400891_12.jpg,199400891,알콤정,사각형,분홍,A,I분할선Y,2,7,16,115
/content/drive/MyDrive/img/200906642/200906642_31.jpg,200906642,더마화이트정,원형,하양,T,C,5,22,909,60
/content/drive/MyDrive/img/200009088/200009088_37.jpg,200009088,로와치넥스캡슐,기타,노랑|투명,-,-,0,4,0,1
/content/drive/MyDrive/img/201306135/201306135_69.jpg,201306135,비타라민정,원형,분홍,FB,-,5,7,357,1
/content/drive/MyDrive/img/201903015/201903015_20.jpg,201903015,그날엔덱스연질캡슐,타원형,노랑|투명,GnDex,-,8,4,402,1
/content/drive/MyDrive/img/200001102/200001102_18.jpg,200001102,샤이닝정,타원형,하양,D-W,S분할선G,8,22,249,166
/content/drive/MyDrive/img/201704844/201704844_41.jpg,201704844,본디칼맥스정,장방형,연두,IWP,B4,7,11,481,51
/content/drive/MyDrive/img/200300416/200300416_48.jpg,200300416,다보타민큐정,타원형,갈색,Y분할선H,-,8,0,1076,1
/content/drive/MyDrive/img/201200715/201200715_45.jpg,201200715,팩트라민정,타원형,갈색,NBP,분할선,8,0,700,223
/content/drive/MyDrive/img/202002625/202002625_67.jpg,202002625,엘스인캡슐,장방형,초록,SUHES,-,7,17,901,1
/content/drive/MyDrive/img/199802138/199802138_25.jpg,199802138,넬슨로라타딘정,타원형,하양,NS,10,8,22,717,3
/content/drive/MyDrive/img/199701967/199701967_13.jpg,199701967,로텍정,장방형,하양,YI분할선3,-,7,22,1056,1
/content/drive/MyDrive/img/201205043/201205043_11.jpg,201205043,고운자임맘정,기타,분홍,마크,Mom,0,7,1137,141
/content/drive/MyDrive/img/201001804/201001804_75.jpg,201001804,프리비정,장방형,노랑,HMPB,-,7,3,431,1
/content/drive/MyDrive/img/200500432/200500432_49.jpg,200500432,케어본플러스정,타원형,연두,IDP·C,-,8,11,469,1
/content/drive/MyDrive/img/200607843/200607843_10.jpg,200607843,콜그린에이캡슐,장방형,노랑,콜그린A------마크,ColgreenA---------,7,3,1241,80
/content/drive/MyDrive/img/200401488/200401488_41.jpg,200401488,잔시큐정75mg,오각형,분홍,마크,75,4,7,1137,24
/content/drive/MyDrive/img/200300655/200300655_54.jpg,200300655,진셀몬에스이정,타원형,갈색,ZS,-,8,0,1083,1
/content/drive/MyDrive/img/198901915/198901915_22.jpg,198901915,신일이부프로펜정400밀리그람,원형,주황,IP분할선4,SI,5,13,478,159
/content/drive/MyDrive/img/201904588/201904588_92.jpg,201904588,파인에스정,삼각형,노랑,마크N,-,3,3,1161,1
/content/drive/MyDrive/img/201308550/201308550_35.jpg,201308550,슬림비플러스정,삼각형,노랑,마크,SP,3,3,1137,161
/content/drive/MyDrive/img/201306861/201306861_63.jpg,201306861,하벤큐연질캡슐,타원형,노랑|투명,하벤Q,-,8,4,1263,1
/content/drive/MyDrive/img/201405300/201405300_92.jpg,201405300,토코탑연질캡슐,타원형,갈색,토코탑,-,8,0,1249,1
/content/drive/MyDrive/img/202102171/202102171_48.jpg,202102171,하디큐콜드연질캡슐,타원형,초록|투명,HDCold,-,8,18,414,1
/content/drive/MyDrive/img/200806797/200806797_30.jpg,200806797,조인트빅300연질캡슐,장방형,빨강,300JB,-,7,9,12,1
/content/drive/MyDrive/img/201802994/201802994_55.jpg,201802994,이지엔6에이스연질캡슐,타원형,주황|투명,AAP,-,8,14,21,1
/content/drive/MyDrive/img/201404206/201404206_23.jpg,201404206,로라젠정,타원형,하양,N분할선10,-,8,22,729,1
/content/drive/MyDrive/img/199900554/199900554_81.jpg,199900554,안타신정,타원형,하양,KOLON,-,8,22,582,1
/content/drive/MyDrive/img/199802684/199802684_17.jpg,199802684,하이티딘정,원형,하양,YPHD,-,5,22,1068,1
/content/drive/MyDrive/img/201501483/201501483_76.jpg,201501483,제라타딘정,원형,하양,JT분할선10,-,5,22,511,1
/content/drive/MyDrive/img/202102171/202102171_21.jpg,202102171,하디큐콜드연질캡슐,타원형,초록|투명,HDCold,-,8,18,414,1
/content/drive/MyDrive/img/200807312/200807312_23.jpg,200807312,마메이드정,타원형,분홍,NP,-,8,7,714,1
/content/drive/MyDrive/img/201308550/201308550_78.jpg,201308550,슬림비플러스정,삼각형,노랑,마크,SP,3,3,1137,161
/content/drive/MyDrive/img/201309202/201309202_50.jpg,201309202,잔큐75정,육각형,주황,DID,75,6,13,284,24
/content/drive/MyDrive/img/201205251/201205251_13.jpg,201205251,애드민포르테정,마름모형,하양,PNX,분할선,1,22,754,223
/content/drive/MyDrive/img/200202988/200202988_5.jpg,200202988,라니드정,오각형,분홍,HK,75,4,7,421,24
/content/drive/MyDrive/img/200500548/200500548_79.jpg,200500548,게므론골드정,타원형,주황,게므론G,-,8,13,1107,1
/content/drive/MyDrive/img/199600201/199600201_9.jpg,199600201,카네마졸질정100mg,기타,하양,DPC,K,0,22,295,119
/content/drive/MyDrive/img/200401799/200401799_84.jpg,200401799,알카펜네이잘연질캡슐,타원형,빨강|투명,AK-N,-,8,10,38,1
/content/drive/MyDrive/img/202005449/202005449_68.jpg,202005449,액티비씨정,타원형,분홍,KNL,-,8,7,579,1
/content/drive/MyDrive/img/198200504/198200504_73.jpg,198200504,베부틴정,원형,하양,YONGIL분할선TMB,-,5,22,1063,1
/content/drive/MyDrive/img/200706280/200706280_7.jpg,200706280,티라노골드츄어블정,원형,분홍,마크,마크,5,7,1137,214
/content/drive/MyDrive/img/200906966/200906966_9.jpg,200906966,제로정150mg,마름모형,파랑,마크,X,1,20,1137,197
/content/drive/MyDrive/img/199902295/199902295_60.jpg,199902295,위나시드정,원형,연두,NSP,-,5,11,720,1
/content/drive/MyDrive/img/200100997/200100997_6.jpg,200100997,에쟈스민정,타원형,하양,BP분할선BP,-,8,22,130,1
/content/drive/MyDrive/img/199102270/199102270_4.jpg,199102270,말릭스정,원형,하양,PK분할선C,-,5,22,750,1
/content/drive/MyDrive/img/200806190/200806190_50.jpg,200806190,씨콜드플러스코프정,타원형,노랑,CC+,-,8,3,161,1
/content/drive/MyDrive/img/200902301/200902301_22.jpg,200902301,그날엔정,원형,하양|빨강,NKYUNGDONG,-,5,24,712,1
/content/drive/MyDrive/img/201602500/201602500_59.jpg,201602500,에스린정,타원형,하양,마크,C23,8,22,1137,62
/content/drive/MyDrive/img/200102561/200102561_78.jpg,200102561,리치칼슘연질캡슐,삼각형,갈색|투명,-,-,3,1,0,1
/content/drive/MyDrive/img/200808686/200808686_98.jpg,200808686,하이펜정,장방형,노랑,마크HF,-,7,3,1155,1
/content/drive/MyDrive/img/201206327/201206327_50.jpg,201206327,슈가펜에스정,타원형,분홍,마크,S분할선1,8,7,1137,165
/content/drive/MyDrive/img/199701900/199701900_73.jpg,199701900,알티린정,타원형,하양,마크,CT,8,22,1137,77
/content/drive/MyDrive/img/201404088/201404088_81.jpg,201404088,풀리겐정,타원형,하양,MJ7,-,8,22,648,1
/content/drive/MyDrive/img/201505138/201505138_29.jpg,201505138,헬티스에프캡슐,장방형,노랑,헬티스FHELTEETHFSP,-,7,3,1271,1
/content/drive/MyDrive/img/202002568/202002568_46.jpg,202002568,요모겐트로키,기타,하양,YODWP,YODWP,0,22,1062,201
/content/drive/MyDrive/img/201507206/201507206_59.jpg,201507206,비엔티정,원형,노랑,LJ,MT,5,3,615,139
/content/drive/MyDrive/img/201404893/201404893_85.jpg,201404893,일양바이오라니티딘정75밀리그램,오각형,분홍,IB,5,4,7,451,21
/content/drive/MyDrive/img/201105149/201105149_32.jpg,201105149,메가클린연질캡슐,타원형,빨강|투명,MMG,-,8,10,659,1
/content/drive/MyDrive/img/201600490/201600490_32.jpg,201600490,플로라딘연질캡슐,타원형,초록|투명,D-WF,-,8,18,255,1
/content/drive/MyDrive/img/200301808/200301808_50.jpg,200301808,코푸스탑플러스연질캡슐,타원형,주황|투명,HM,-,8,14,428,1
/content/drive/MyDrive/img/201404893/201404893_44.jpg,201404893,일양바이오라니티딘정75밀리그램,오각형,분홍,IB,5,4,7,451,21
/content/drive/MyDrive/img/200700012/200700012_56.jpg,200700012,안티노을연질캡슐,장방형,초록,RPANL,-,7,17,783,1
/content/drive/MyDrive/img/201206997/201206997_57.jpg,201206997,삐콤씨정,타원형,분홍,B+C,YH,8,7,98,199
/content/drive/MyDrive/img/200810584/200810584_38.jpg,200810584,볼두민캡슐,장방형,초록,마크BDM,-,7,17,1144,1
/content/drive/MyDrive/img/200301499/200301499_57.jpg,200301499,마그네스정,장방형,노랑,-,마크,7,3,0,214
/content/drive/MyDrive/img/201700055/201700055_98.jpg,201700055,마그릭츄어블정,사각형,분홍,IY,-,2,7,483,1
/content/drive/MyDrive/img/201804619/201804619_33.jpg,201804619,엑스콜노즈정,장방형,갈색,GHN,-,7,0,383,1
/content/drive/MyDrive/img/199700553/199700553_24.jpg,199700553,큐란정75밀리그램,오각형,분홍,ID,75,4,7,457,24
/content/drive/MyDrive/img/201700500/201700500_5.jpg,201700500,세다큐코프연질캡슐,타원형,파랑|투명,SDQC,-,8,21,829,1
/content/drive/MyDrive/img/201905326/201905326_28.jpg,201905326,아진탈플러스정,장방형,주황,ΛT,I분할선Y,7,13,1100,115
/content/drive/MyDrive/img/200403333/200403333_62.jpg,200403333,에센비정,사각형,갈색,E,마크,2,0,315,214
/content/drive/MyDrive/img/200810584/200810584_79.jpg,200810584,볼두민캡슐,장방형,초록,마크BDM,-,7,17,1144,1
/content/drive/MyDrive/img/201306492/201306492_5.jpg,201306492,캐롤엔연질캡슐,타원형,빨강,캐롤엔,-,8,9,1238,1
/content/drive/MyDrive/img/201805194/201805194_66.jpg,201805194,엘디오스캡슐,장방형,초록,DIDERD,-,7,17,286,1
/content/drive/MyDrive/img/198500565/198500565_92.jpg,198500565,이부펜200밀리그램정,원형,분홍,TGIBT,-,5,7,933,1
/content/drive/MyDrive/img/201402059/201402059_37.jpg,201402059,알티디75정,삼각형,분홍,PK,75,3,7,741,24
/content/drive/MyDrive/img/200102653/200102653_81.jpg,200102653,스카이정,타원형,파랑,PK,-,8,20,741,1
/content/drive/MyDrive/img/201703066/201703066_37.jpg,201703066,디카본500정,장방형,연두,TW6,-,7,11,960,1
/content/drive/MyDrive/img/201507403/201507403_0.jpg,201507403,세노비아에프정,원형,연두,PKE,1,5,11,746,2
/content/drive/MyDrive/img/201308550/201308550_26.jpg,201308550,슬림비플러스정,삼각형,노랑,마크,SP,3,3,1137,161
/content/drive/MyDrive/img/201404893/201404893_3.jpg,201404893,일양바이오라니티딘정75밀리그램,오각형,분홍,IB,5,4,7,451,21
/content/drive/MyDrive/img/200806797/200806797_31.jpg,200806797,조인트빅300연질캡슐,장방형,빨강,300JB,-,7,9,12,1
/content/drive/MyDrive/img/197700322/197700322_95.jpg,197700322,액티페린정,원형,하양,YI,분할선,5,22,1053,223
/content/drive/MyDrive/img/200906642/200906642_74.jpg,200906642,더마화이트정,원형,하양,T,C,5,22,909,60
/content/drive/MyDrive/img/201110120/201110120_11.jpg,201110120,트리스펜연질캡슐,타원형,노랑|투명,D-WIB,-,8,4,256,1
/content/drive/MyDrive/img/200003488/200003488_6.jpg,200003488,콜콜에스캡슐,장방형,파랑,COL,-,7,20,200,1
/content/drive/MyDrive/img/199302027/199302027_18.jpg,199302027,아록솔정,원형,하양,BC,AB분할선30,5,22,103,28
/content/drive/MyDrive/img/201700254/201700254_49.jpg,201700254,아니스펜8시간이알서방정,장방형,하양,BPΛΛ,-,7,22,129,1
/content/drive/MyDrive/img/201103161/201103161_31.jpg,201103161,메가600정,장방형,빨강,T분할선Λ,-,7,9,971,1
/content/drive/MyDrive/img/201308550/201308550_98.jpg,201308550,슬림비플러스정,삼각형,노랑,마크,SP,3,3,1137,161
/content/drive/MyDrive/img/198700430/198700430_34.jpg,198700430,알마겔정,원형,하양,YH,AMG,5,22,1043,34
/content/drive/MyDrive/img/201404221/201404221_1.jpg,201404221,싸이타민정,기타,분홍,마크,-,0,7,1137,1
/content/drive/MyDrive/img/200403333/200403333_73.jpg,200403333,에센비정,사각형,갈색,E,마크,2,0,315,214
/content/drive/MyDrive/img/200710167/200710167_67.jpg,200710167,아이비즈연질캡슐,삼각형,초록,-,-,3,17,0,1
/content/drive/MyDrive/img/201303989/201303989_59.jpg,201303989,디카엠정,원형,분홍,MJ,1,5,7,646,2
/content/drive/MyDrive/img/201504791/201504791_63.jpg,201504791,메가골드비타정,타원형,갈색,MGA,-,8,0,638,1
/content/drive/MyDrive/img/199802684/199802684_89.jpg,199802684,하이티딘정,원형,하양,YPHD,-,5,22,1068,1
/content/drive/MyDrive/img/200804589/200804589_52.jpg,200804589,아프타치정,원형,주황,-,-,5,13,0,1
/content/drive/MyDrive/img/199802435/199802435_56.jpg,199802435,쎄쎄250츄정,사각형,주황,-,-,2,13,0,1
/content/drive/MyDrive/img/201405494/201405494_78.jpg,201405494,일동폴산정1밀리그램,원형,노랑,IDFΛ,-,5,3,463,1
/content/drive/MyDrive/img/199401030/199401030_77.jpg,199401030,삼남아세트아미노펜정,원형,하양,AA3,분할선,5,22,19,223
/content/drive/MyDrive/img/198400399/198400399_82.jpg,198400399,카마졸질정,기타,하양,KW,-,0,22,597,1
/content/drive/MyDrive/img/200100997/200100997_18.jpg,200100997,에쟈스민정,타원형,하양,BP분할선BP,-,8,22,130,1
/content/drive/MyDrive/img/201404221/201404221_98.jpg,201404221,싸이타민정,기타,분홍,마크,-,0,7,1137,1
/content/drive/MyDrive/img/200202988/200202988_71.jpg,200202988,라니드정,오각형,분홍,HK,75,4,7,421,24
/content/drive/MyDrive/img/199901507/199901507_35.jpg,199901507,콘로인캡슐,장방형,주황,SAMJINCHONROIN,-,7,13,814,1
/content/drive/MyDrive/img/195900043/195900043_10.jpg,195900043,아네모정,원형,하양,SJΛ,-,5,22,860,1
/content/drive/MyDrive/img/199901375/199901375_8.jpg,199901375,아루펜정400밀리그람,장방형,하양,ARP,분할선,7,22,65,223
/content/drive/MyDrive/img/199400202/199400202_48.jpg,199400202,판피린티정,장방형,하양,PANT,분할선,7,22,738,223
/content/drive/MyDrive/img/200805926/200805926_58.jpg,200805926,엑스프리벤정,타원형,갈색,마크,X,8,0,1137,197
/content/drive/MyDrive/img/199602408/199602408_88.jpg,199602408,인테스캡슐200mg,장방형,파랑,CPK인테스,-,7,20,213,1
/content/drive/MyDrive/img/199703153/199703153_81.jpg,199703153,씨즈날정,장방형,하양,CZT,분할선,7,22,228,223
/content/drive/MyDrive/img/200009525/200009525_95.jpg,200009525,로와콜연질캡슐,기타,초록|투명,-,-,0,18,0,1
/content/drive/MyDrive/img/198000170/198000170_92.jpg,198000170,포리부틴정,원형,하양,SAMIL분할선PB1,-,5,22,813,1
/content/drive/MyDrive/img/200202988/200202988_83.jpg,200202988,라니드정,오각형,분홍,HK,75,4,7,421,24
/content/drive/MyDrive/img/201607131/201607131_95.jpg,201607131,테라비타연질캡슐,장방형,갈색,LCB1,-,7,0,610,1
/content/drive/MyDrive/img/201404331/201404331_76.jpg,201404331,아파베린정,원형,하양,KS,PV,5,22,589,148
/content/drive/MyDrive/img/200802773/200802773_70.jpg,200802773,디카맥스디정,장방형,연두,마크,D,7,11,1137,81
/content/drive/MyDrive/img/201208753/201208753_17.jpg,201208753,빅시딘정75밀리그램,원형,하양,B,K,5,22,97,119
/content/drive/MyDrive/img/201108893/201108893_74.jpg,201108893,비바원정,기타,분홍,CA분할선MM,분할선,0,7,159,223
/content/drive/MyDrive/img/200500887/200500887_16.jpg,200500887,진셀몬큐텐정,타원형,빨강,Q10,YJP,8,9,770,200
/content/drive/MyDrive/img/201602682/201602682_53.jpg,201602682,메클린구강용해필름25밀리그램,사각형,노랑,-,-,2,3,0,1
/content/drive/MyDrive/img/200901321/200901321_46.jpg,200901321,비시드에프정,원형,하양,WAL,15,5,22,1007,8
/content/drive/MyDrive/img/201101451/201101451_69.jpg,201101451,알부골드연질캡슐,장방형,갈색,SNPBG,-,7,0,871,1
/content/drive/MyDrive/img/200202928/200202928_49.jpg,200202928,제스부틴정,원형,연두,GBT,-,5,11,373,1
/content/drive/MyDrive/img/201701158/201701158_40.jpg,201701158,에페젠정,삼각형,파랑,EAC,분할선,3,20,317,223
/content/drive/MyDrive/img/198802349/198802349_17.jpg,198802349,카로마스텐질정100밀리그램,기타,하양,YPCΛ,100,0,22,1066,4
/content/drive/MyDrive/img/200403090/200403090_54.jpg,200403090,뮤코메드캡슐,장방형,초록,GUJUMCM,-,7,17,400,1
