path,code,name,shape,shape_class
/content/drive/MyDrive/img_six/201204975/201204975_49.jpg,201204975,비아맥스정100밀리그램,육각형,6
/content/drive/MyDrive/img_pentagon/200808560/200808560_31.jpg,200808560,로피맥스정0,오각형,4
/content/drive/MyDrive/img_six/199602752/199602752_27.jpg,199602752,씨로텍정,육각형,6
/content/drive/MyDrive/img_square/201501501/201501501_4.jpg,201501501,모노루카정10mg,사각형,2
/content/drive/MyDrive/img/201103366/201103366_46.jpg,201103366,한솔이부프로펜연질캡슐,타원형,8
/content/drive/MyDrive/img_triangle/200100496/200100496.jpg,200100496,소독정,삼각형,3
/content/drive/MyDrive/img/200401488/200401488_81.jpg,200401488,잔시큐정75mg,오각형,4
/content/drive/MyDrive/img/201908533/201908533_89.jpg,201908533,탁센엠지연질캡슐,타원형,8
/content/drive/MyDrive/img_square/200811633/200811633_10.jpg,200811633,루케마정10밀리그램,사각형,2
/content/drive/MyDrive/img/200401488/200401488_8.jpg,200401488,잔시큐정75mg,오각형,4
/content/drive/MyDrive/img/199801016/199801016_87.jpg,199801016,알레그라정120밀리그람,장방형,7
/content/drive/MyDrive/img/202003343/202003343_83.jpg,202003343,티엔콜연질캡슐,타원형,8
/content/drive/MyDrive/img/200808774/200808774_3.jpg,200808774,덴플러스포르테캡슐,장방형,7
/content/drive/MyDrive/img_triangle/201501612/201501612_9.jpg,201501612,헤로스정20mg,삼각형,3
/content/drive/MyDrive/img_six/201603114/201603114_17.jpg,201603114,에스로핀정2,육각형,6
/content/drive/MyDrive/img/198701352/198701352_71.jpg,198701352,트레스오릭스훠트정,기타,0
/content/drive/MyDrive/img/199300255/199300255_89.jpg,199300255,우노바캡슐,장방형,7
/content/drive/MyDrive/img_diamond/200410082/200410082_19.jpg,200410082,비아그라정50밀리그람,마름모형,1
/content/drive/MyDrive/img_diamond/199901648/199901648_22.jpg,199901648,더모픽스질정,마름모형,1
/content/drive/MyDrive/img/201201051/201201051_52.jpg,201201051,삐콤씨이브정,타원형,8
/content/drive/MyDrive/img_diamond/201205274/201205274_44.jpg,201205274,이디포스정100밀리그램,마름모형,1
/content/drive/MyDrive/img/201200204/201200204_31.jpg,201200204,비타맥스정,장방형,7
/content/drive/MyDrive/img/198802349/198802349_28.jpg,198802349,카로마스텐질정100밀리그램,기타,0
/content/drive/MyDrive/img_square/201501925/201501925_1.jpg,201501925,몬테스코정10mg,사각형,2
/content/drive/MyDrive/img_pentagon/201500711/201500711_14.jpg,201500711,라니티나정75밀리그램,오각형,4
/content/drive/MyDrive/img/201402565/201402565_16.jpg,201402565,훼너에스연질캡슐,타원형,8
/content/drive/MyDrive/img_square/200810320/200810320_6.jpg,200810320,모놀레어정10밀리그램,사각형,2
/content/drive/MyDrive/img_six/201502217/201502217_45.jpg,201502217,더포르테씨정5밀리그램,육각형,6
/content/drive/MyDrive/img/199701099/199701099_32.jpg,199701099,알메텍정,타원형,8
/content/drive/MyDrive/img/201902788/201902788_67.jpg,201902788,레티콜연질캡슐,타원형,8
/content/drive/MyDrive/img_pentagon/200905216/200905216_10.jpg,200905216,파키놀정0,오각형,4
/content/drive/MyDrive/img_six/200610872/200610872_55.jpg,200610872,테뉴에이트정,육각형,6
/content/drive/MyDrive/img_six/201209444/201209444_0.jpg,201209444,발탁스정100mg,육각형,6
/content/drive/MyDrive/img/201903259/201903259_12.jpg,201903259,브로립신정,원형,5
/content/drive/MyDrive/img/201403991/201403991_49.jpg,201403991,프리센연질캡슐,타원형,8
/content/drive/MyDrive/img/202002496/202002496_9.jpg,202002496,투엑스비쥬니어츄어블정,원형,5
/content/drive/MyDrive/img/201907485/201907485_80.jpg,201907485,큐센400이부프로펜연질캡슐,타원형,8
/content/drive/MyDrive/img_six/199100638/199100638_51.jpg,199100638,코오롱브렉신20밀리그램정,육각형,6
/content/drive/MyDrive/img_triangle/200610641/200610641_9.jpg,200610641,아반다릴정4mg,삼각형,3
/content/drive/MyDrive/img/200402947/200402947_93.jpg,200402947,타이펜8시간이알서방정,장방형,7
/content/drive/MyDrive/img_pentagon/202102833/202102833_15.jpg,202102833,로디엔정1,오각형,4
/content/drive/MyDrive/img/199801258/199801258_49.jpg,199801258,잔트락틴정,원형,5
/content/drive/MyDrive/img_pentagon/201503006/201503006_10.jpg,201503006,위라딘정75밀리그램,오각형,4
/content/drive/MyDrive/img/197600483/197600483_15.jpg,197600483,신일비사코딜정,원형,5
/content/drive/MyDrive/img/200802969/200802969_88.jpg,200802969,라딘정75밀리그램,오각형,4
/content/drive/MyDrive/img/200502014/200502014_53.jpg,200502014,두스카정,타원형,8
/content/drive/MyDrive/img/201205251/201205251_4.jpg,201205251,애드민포르테정,마름모형,1
/content/drive/MyDrive/img_square/201501422/201501422_16.jpg,201501422,몬카루스정10밀리그램,사각형,2
/content/drive/MyDrive/img_triangle/201500436/201500436_8.jpg,201500436,엔카비스정1밀리그램,삼각형,3
/content/drive/MyDrive/img_diamond/200807169/200807169_44.jpg,200807169,히스탄에프정24mg,마름모형,1
/content/drive/MyDrive/img_triangle/201403511/201403511_4.jpg,201403511,엔테비르정1,삼각형,3
/content/drive/MyDrive/img/201200854/201200854_61.jpg,201200854,비코그린에스정,원형,5
/content/drive/MyDrive/img_triangle/202106760/202106760_1.jpg,202106760,그대로필정50밀리그램,삼각형,3
/content/drive/MyDrive/img/200603871/200603871_27.jpg,200603871,코프렐정,원형,5
/content/drive/MyDrive/img_diamond/200000925/200000925_66.jpg,200000925,비스칸정,마름모형,1
/content/drive/MyDrive/img_diamond/201902871/201902871_108.jpg,201902871,베티원정24밀리그램,마름모형,1
/content/drive/MyDrive/img_diamond/199802301/199802301_71.jpg,199802301,로제펜정400밀리그람,마름모형,1
/content/drive/MyDrive/img/201307087/201307087_41.jpg,201307087,아드린정,원형,5
/content/drive/MyDrive/img/199802435/199802435_72.jpg,199802435,쎄쎄250츄정,사각형,2
/content/drive/MyDrive/img_diamond/199802301/199802301_101.jpg,199802301,로제펜정400밀리그람,마름모형,1
/content/drive/MyDrive/img/200009088/200009088_82.jpg,200009088,로와치넥스캡슐,기타,0
/content/drive/MyDrive/img_pentagon/201907895/201907895_16.jpg,201907895,듀카로정60,오각형,4
/content/drive/MyDrive/img_triangle/201901042/201901042_1.jpg,201901042,시알탐정10밀리그램,삼각형,3
/content/drive/MyDrive/img/200904880/200904880_85.jpg,200904880,멜린씨정,장방형,7
/content/drive/MyDrive/img_six/197800295/197800295_7.jpg,197800295,임바론정,육각형,6
/content/drive/MyDrive/img/201404893/201404893_84.jpg,201404893,일양바이오라니티딘정75밀리그램,오각형,4
/content/drive/MyDrive/img/199501953/199501953_9.jpg,199501953,신일티아민염산염정10밀리그램,원형,5
/content/drive/MyDrive/img_diamond/201310308/201310308_98.jpg,201310308,포시가정10밀리그램,마름모형,1
/content/drive/MyDrive/img_square/201701960/201701960_4.jpg,201701960,레어스트정10밀리그램,사각형,2
/content/drive/MyDrive/img/199600201/199600201_98.jpg,199600201,카네마졸질정100mg,기타,0
/content/drive/MyDrive/img/199703153/199703153_32.jpg,199703153,씨즈날정,장방형,7
/content/drive/MyDrive/img_diamond/201402211/201402211_33.jpg,201402211,앱스트랄설하정400마이크로그램,마름모형,1
/content/drive/MyDrive/img_square/201501501/201501501_0.jpg,201501501,모노루카정10mg,사각형,2
/content/drive/MyDrive/img_diamond/199802301/199802301_21.jpg,199802301,로제펜정400밀리그람,마름모형,1
/content/drive/MyDrive/img_triangle/199501948/199501948_6.jpg,199501948,신일시메티딘정,삼각형,3
/content/drive/MyDrive/img_triangle/202004638/202004638.jpg,202004638,큐데나필정50밀리그램,삼각형,3
/content/drive/MyDrive/img/201701158/201701158_5.jpg,201701158,에페젠정,삼각형,3
/content/drive/MyDrive/img/198701352/198701352_80.jpg,198701352,트레스오릭스훠트정,기타,0
/content/drive/MyDrive/img_diamond/200410081/200410081_103.jpg,200410081,비아그라정25밀리그람,마름모형,1
/content/drive/MyDrive/img/201900742/201900742_44.jpg,201900742,마더스코연질캡슐,타원형,8
/content/drive/MyDrive/img_pentagon/201406138/201406138_28.jpg,201406138,제니틴정75밀리그램,오각형,4
/content/drive/MyDrive/img/200800231/200800231_91.jpg,200800231,덴타메디에프캡슐,장방형,7
/content/drive/MyDrive/img_diamond/200410082/200410082_1.jpg,200410082,비아그라정50밀리그람,마름모형,1
/content/drive/MyDrive/img/201707302/201707302_50.jpg,201707302,프리엔에프연질캡슐,타원형,8
/content/drive/MyDrive/img/200000999/200000999_21.jpg,200000999,타스펜8시간이알서방정650밀리그람,장방형,7
/content/drive/MyDrive/img_triangle/201505104/201505104_8.jpg,201505104,리큐버정1밀리그램,삼각형,3
/content/drive/MyDrive/img_pentagon/201507261/201507261_14.jpg,201507261,가딘정75밀리그램,오각형,4
/content/drive/MyDrive/img/200101539/200101539_17.jpg,200101539,알편제정,원형,5
/content/drive/MyDrive/img_diamond/200000925/200000925_9.jpg,200000925,비스칸정,마름모형,1
/content/drive/MyDrive/img/199901404/199901404_93.jpg,199901404,쎄토마연질캡슐,장방형,7
/content/drive/MyDrive/img/200700800/200700800_45.jpg,200700800,텐텐츄정,사각형,2
/content/drive/MyDrive/img_square/202002456/202002456_6.jpg,202002456,데스베라서방정100밀리그램,사각형,2
/content/drive/MyDrive/img_square/201500962/201500962_16.jpg,201500962,몬텔라정10밀리그램,사각형,2
/content/drive/MyDrive/img_pentagon/200202988/200202988_16.jpg,200202988,라니드정,오각형,4
/content/drive/MyDrive/img_six/201207067/201207067_50.jpg,201207067,푸로그라정100밀리그램,육각형,6
/content/drive/MyDrive/img/199000383/199000383_72.jpg,199000383,알파본연질캡슐,기타,0
/content/drive/MyDrive/img_six/201005500/201005500_24.jpg,201005500,카나브정120밀리그램,육각형,6
/content/drive/MyDrive/img_triangle/201405111/201405111_11.jpg,201405111,비스트라정50mg,삼각형,3
/content/drive/MyDrive/img_diamond/201201691/201201691_61.jpg,201201691,헤라그라정50밀리그램,마름모형,1
/content/drive/MyDrive/img/198400399/198400399_91.jpg,198400399,카마졸질정,기타,0
/content/drive/MyDrive/img/201804619/201804619_10.jpg,201804619,엑스콜노즈정,장방형,7
/content/drive/MyDrive/img/201701293/201701293_46.jpg,201701293,헤모퀸골드플러스캡슐,장방형,7
/content/drive/MyDrive/img_triangle/201206904/201206904_2.jpg,201206904,엔페드정1밀리그램,삼각형,3
/content/drive/MyDrive/img/201402316/201402316_30.jpg,201402316,퀵플러스연질캡슐,타원형,8
/content/drive/MyDrive/img/200811079/200811079_91.jpg,200811079,비타액티브연질캡슐,장방형,7
/content/drive/MyDrive/img/201905836/201905836_50.jpg,201905836,덱시네정,장방형,7
/content/drive/MyDrive/img/201101004/201101004_62.jpg,201101004,칼트레이트디400,타원형,8
/content/drive/MyDrive/img/200403333/200403333_65.jpg,200403333,에센비정,사각형,2
/content/drive/MyDrive/img/201207012/201207012_81.jpg,201207012,지아이지정75밀리그램,원형,5
/content/drive/MyDrive/img/200400925/200400925_81.jpg,200400925,훼로바프리미엄캡슐,장방형,7
/content/drive/MyDrive/img/201308550/201308550_14.jpg,201308550,슬림비플러스정,삼각형,3
/content/drive/MyDrive/img/200707521/200707521_78.jpg,200707521,테스톤지-플러스연질캡슐,장방형,7
/content/drive/MyDrive/img/200403625/200403625_95.jpg,200403625,푸푸에프연질캡슐,장방형,7
/content/drive/MyDrive/img/201404153/201404153_54.jpg,201404153,키즈팡츄어블정,원형,5
/content/drive/MyDrive/img_six/201207542/201207542_5.jpg,201207542,카나브정30밀리그램,육각형,6
/content/drive/MyDrive/img_triangle/201901044/201901044_4.jpg,201901044,시알탐정5밀리그램,삼각형,3
/content/drive/MyDrive/img/201900892/201900892_57.jpg,201900892,엘도스트캡슐300밀리그램,장방형,7
/content/drive/MyDrive/img/198000304/198000304_25.jpg,198000304,뮤코론캡슐375밀리그램,장방형,7
/content/drive/MyDrive/img/201700750/201700750_2.jpg,201700750,헤모큐수정,타원형,8
/content/drive/MyDrive/img/201707372/201707372_41.jpg,201707372,아너린정,원형,5
/content/drive/MyDrive/img_pentagon/201307571/201307571_20.jpg,201307571,타그메틴정,오각형,4
/content/drive/MyDrive/img/200301808/200301808_52.jpg,200301808,코푸스탑플러스연질캡슐,타원형,8
/content/drive/MyDrive/img_pentagon/200904345/200904345_17.jpg,200904345,로킨스정0,오각형,4
/content/drive/MyDrive/img/200710167/200710167_31.jpg,200710167,아이비즈연질캡슐,삼각형,3
/content/drive/MyDrive/img/200502310/200502310_42.jpg,200502310,리렉사정,장방형,7
/content/drive/MyDrive/img/200607870/200607870_74.jpg,200607870,일양아이콤연질캡슐,타원형,8
/content/drive/MyDrive/img_six/201205539/201205539_21.jpg,201205539,칸데그라정,육각형,6
/content/drive/MyDrive/img/200401488/200401488_54.jpg,200401488,잔시큐정75mg,오각형,4
/content/drive/MyDrive/img_six/200402607/200402607_19.jpg,200402607,엘프린정,육각형,6
/content/drive/MyDrive/img_square/201707944/201707944_2.jpg,201707944,몬테루크정10mg,사각형,2
/content/drive/MyDrive/img/201306861/201306861_97.jpg,201306861,하벤큐연질캡슐,타원형,8
/content/drive/MyDrive/img_six/201207067/201207067_10.jpg,201207067,푸로그라정100밀리그램,육각형,6
/content/drive/MyDrive/img_square/201702073/201702073_10.jpg,201702073,몬테스탈정10밀리그램,사각형,2
/content/drive/MyDrive/img_pentagon/200108699/200108699_24.jpg,200108699,리큅정1밀리그램,오각형,4
/content/drive/MyDrive/img_six/199903836/199903836_30.jpg,199903836,알소벤정100마이크로그람,육각형,6
/content/drive/MyDrive/img_square/200904422/200904422_5.jpg,200904422,아스몬정10밀리그램,사각형,2
/content/drive/MyDrive/img/201308922/201308922_6.jpg,201308922,에스부펜정,원형,5
/content/drive/MyDrive/img/199501262/199501262_74.jpg,199501262,한국유나이티드산화마그네슘정250mg,원형,5
/content/drive/MyDrive/img/201205043/201205043_66.jpg,201205043,고운자임맘정,기타,0
/content/drive/MyDrive/img_triangle/201402210/201402210_2.jpg,201402210,앱스트랄설하정300마이크로그램,삼각형,3
/content/drive/MyDrive/img_square/201200277/201200277_8.jpg,201200277,리스피돈오디정1밀리그램,사각형,2
/content/drive/MyDrive/img_square/200809576/200809576_4.jpg,200809576,라모티진정25밀리그램,사각형,2
/content/drive/MyDrive/img/198901887/198901887_81.jpg,198901887,싸이베린정,원형,5
/content/drive/MyDrive/img/200500806/200500806_7.jpg,200500806,나프노펜정,타원형,8
/content/drive/MyDrive/img_six/199902689/199902689_52.jpg,199902689,바이버정200밀리그램,육각형,6
/content/drive/MyDrive/img/198801525/198801525_71.jpg,198801525,뮤테란캡슐200밀리그램,장방형,7
/content/drive/MyDrive/img_six/199902689/199902689_45.jpg,199902689,바이버정200밀리그램,육각형,6
/content/drive/MyDrive/img/201404893/201404893_73.jpg,201404893,일양바이오라니티딘정75밀리그램,오각형,4
/content/drive/MyDrive/img/200608329/200608329_42.jpg,200608329,그린콜연질캡슐,타원형,8
/content/drive/MyDrive/img/199000383/199000383_77.jpg,199000383,알파본연질캡슐,기타,0
/content/drive/MyDrive/img_square/201305828/201305828.jpg,201305828,크리스토정,사각형,2
/content/drive/MyDrive/img/200401799/200401799_5.jpg,200401799,알카펜네이잘연질캡슐,타원형,8
/content/drive/MyDrive/img/200904547/200904547_93.jpg,200904547,헵타마인플러스연질캡슐,타원형,8
/content/drive/MyDrive/img_six/201203612/201203612_22.jpg,201203612,팔팔정50밀리그램,육각형,6
/content/drive/MyDrive/img_square/201701115/201701115_7.jpg,201701115,데스코비정200,사각형,2
/content/drive/MyDrive/img/201309202/201309202_46.jpg,201309202,잔큐75정,육각형,6
/content/drive/MyDrive/img/201602682/201602682_95.jpg,201602682,메클린구강용해필름25밀리그램,사각형,2
/content/drive/MyDrive/img_six/201004754/201004754_43.jpg,201004754,에피언트정10밀리그램,육각형,6
/content/drive/MyDrive/img_pentagon/200708444/200708444_4.jpg,200708444,로피맥스정2밀리그램,오각형,4
/content/drive/MyDrive/img/201803440/201803440_86.jpg,201803440,콜스펜코프연질캡슐,타원형,8
/content/drive/MyDrive/img_pentagon/200708444/200708444_25.jpg,200708444,로피맥스정2밀리그램,오각형,4
/content/drive/MyDrive/img_pentagon/200903964/200903964_18.jpg,200903964,로큅정0,오각형,4
/content/drive/MyDrive/img/201803409/201803409_54.jpg,201803409,포세라정,원형,5
/content/drive/MyDrive/img/200709861/200709861_73.jpg,200709861,엠티정,원형,5
/content/drive/MyDrive/img/201405107/201405107_81.jpg,201405107,티노큐정75mg,오각형,4
/content/drive/MyDrive/img_diamond/199802301/199802301_8.jpg,199802301,로제펜정400밀리그람,마름모형,1
/content/drive/MyDrive/img_diamond/199802300/199802300_40.jpg,199802300,로제펜정200밀리그람,마름모형,1
/content/drive/MyDrive/img/200401488/200401488_32.jpg,200401488,잔시큐정75mg,오각형,4
/content/drive/MyDrive/img/202003343/202003343_20.jpg,202003343,티엔콜연질캡슐,타원형,8
/content/drive/MyDrive/img/201908104/201908104_32.jpg,201908104,바스힐캡슐,장방형,7
/content/drive/MyDrive/img_triangle/201601706/201601706_6.jpg,201601706,펜타칸설하정267마이크로그램,삼각형,3
/content/drive/MyDrive/img/199400581/199400581_48.jpg,199400581,어린이용타스펜정160밀리그램,원형,5
/content/drive/MyDrive/img/201402059/201402059_49.jpg,201402059,알티디75정,삼각형,3
/content/drive/MyDrive/img_pentagon/201602870/201602870_26.jpg,201602870,아이란정75밀리그램,오각형,4
/content/drive/MyDrive/img_triangle/200511063/200511063_5.jpg,200511063,아큐프릴정10밀리그램,삼각형,3
/content/drive/MyDrive/img_six/201502217/201502217_0.jpg,201502217,더포르테씨정5밀리그램,육각형,6
/content/drive/MyDrive/img_square/200603856/200603856_3.jpg,200603856,니코틴엘껌2밀리그램,사각형,2
/content/drive/MyDrive/img_square/201706208/201706208_15.jpg,201706208,몬테젠정10mg,사각형,2
/content/drive/MyDrive/img/200807058/200807058_72.jpg,200807058,알싹정,장방형,7
/content/drive/MyDrive/img_square/200811634/200811634.jpg,200811634,몬테정10밀리그램,사각형,2
/content/drive/MyDrive/img/200400500/200400500_15.jpg,200400500,삐콤씨에이스정,타원형,8
/content/drive/MyDrive/img/202003789/202003789_95.jpg,202003789,치치렌정,원형,5
/content/drive/MyDrive/img_six/201004754/201004754_45.jpg,201004754,에피언트정10밀리그램,육각형,6
/content/drive/MyDrive/img_pentagon/201602870/201602870_31.jpg,201602870,아이란정75밀리그램,오각형,4
/content/drive/MyDrive/img_six/201201693/201201693_3.jpg,201201693,프리야정100밀리그램,육각형,6
/content/drive/MyDrive/img/201700750/201700750_39.jpg,201700750,헤모큐수정,타원형,8
/content/drive/MyDrive/img_pentagon/200904346/200904346_18.jpg,200904346,로킨스정1밀리그램,오각형,4
/content/drive/MyDrive/img/199702527/199702527_70.jpg,199702527,신일피리독신정,원형,5
/content/drive/MyDrive/img_six/199200633/199200633_55.jpg,199200633,코오롱브렉신정10밀리그램,육각형,6
/content/drive/MyDrive/img/201001784/201001784_43.jpg,201001784,비트리모정,원형,5
/content/drive/MyDrive/img_triangle/201901612/201901612_10.jpg,201901612,카라마필정10밀리그램,삼각형,3
/content/drive/MyDrive/img_diamond/201205274/201205274_76.jpg,201205274,이디포스정100밀리그램,마름모형,1
/content/drive/MyDrive/img/198800190/198800190_21.jpg,198800190,베스타제포르테정,장방형,7
/content/drive/MyDrive/img/199703566/199703566_73.jpg,199703566,통키파에이정,타원형,8
/content/drive/MyDrive/img/201700510/201700510_55.jpg,201700510,메가트루액티브정,타원형,8
/content/drive/MyDrive/img/201404893/201404893_27.jpg,201404893,일양바이오라니티딘정75밀리그램,오각형,4
/content/drive/MyDrive/img_diamond/200400490/200400490_18.jpg,200400490,포시릴정10밀리그람,마름모형,1
/content/drive/MyDrive/img_diamond/199907321/199907321_85.jpg,199907321,쓰리티씨정150밀리그램,마름모형,1
/content/drive/MyDrive/img_pentagon/200904629/200904629_29.jpg,200904629,도파프로정0,오각형,4
/content/drive/MyDrive/img_triangle/201503291/201503291_10.jpg,201503291,파워애정20밀리그램,삼각형,3
/content/drive/MyDrive/img/201905326/201905326_24.jpg,201905326,아진탈플러스정,장방형,7
/content/drive/MyDrive/img/199300217/199300217_48.jpg,199300217,종근당알벤다졸정,타원형,8
/content/drive/MyDrive/img_square/200611060/200611060_9.jpg,200611060,라모티진정100밀리그램,사각형,2
/content/drive/MyDrive/img_pentagon/201506155/201506155_22.jpg,201506155,지엘라니티딘염산염정75밀리그램,오각형,4
/content/drive/MyDrive/img/201701158/201701158_75.jpg,201701158,에페젠정,삼각형,3
/content/drive/MyDrive/img/200810700/200810700_9.jpg,200810700,펜잘큐정,장방형,7
/content/drive/MyDrive/img_square/200808076/200808076_6.jpg,200808076,싱귤로드정10밀리그램,사각형,2
/content/drive/MyDrive/img/201109654/201109654_11.jpg,201109654,라니아정,원형,5
/content/drive/MyDrive/img/199601068/199601068_43.jpg,199601068,하이라제정,원형,5
/content/drive/MyDrive/img_six/201204970/201204970_26.jpg,201204970,이레나필정100밀리그램,육각형,6
/content/drive/MyDrive/img_diamond/201205274/201205274_77.jpg,201205274,이디포스정100밀리그램,마름모형,1
/content/drive/MyDrive/img/200202928/200202928_71.jpg,200202928,제스부틴정,원형,5
/content/drive/MyDrive/img_pentagon/201402563/201402563_26.jpg,201402563,라니돈정75밀리그램,오각형,4
/content/drive/MyDrive/img/200202755/200202755_17.jpg,200202755,에스프로펜정,원형,5
/content/drive/MyDrive/img/200809660/200809660_26.jpg,200809660,비오티스큐정,오각형,4
/content/drive/MyDrive/img/201402059/201402059_28.jpg,201402059,알티디75정,삼각형,3
/content/drive/MyDrive/img_six/199603160/199603160_35.jpg,199603160,알소벤정,육각형,6
/content/drive/MyDrive/img_square/202002457/202002457_2.jpg,202002457,에스벤서방정50밀리그램,사각형,2
/content/drive/MyDrive/img_square/200502871/200502871_14.jpg,200502871,라비시틴정100밀리그램,사각형,2
/content/drive/MyDrive/img_square/201603864/201603864_13.jpg,201603864,몬테카정,사각형,2
/content/drive/MyDrive/img_square/200811362/200811362_15.jpg,200811362,몬테레어정10밀리그램,사각형,2
/content/drive/MyDrive/img_diamond/201206330/201206330_47.jpg,201206330,이디포스정50mg,마름모형,1
/content/drive/MyDrive/img_square/201301618/201301618_12.jpg,201301618,싱귤스타정10밀리그램,사각형,2
/content/drive/MyDrive/img/199200475/199200475_10.jpg,199200475,누코미트캡슐200밀리그램,장방형,7
/content/drive/MyDrive/img/198701124/198701124_17.jpg,198701124,오스틴이부프로펜정400밀리그램,장방형,7
/content/drive/MyDrive/img_six/197800295/197800295_55.jpg,197800295,임바론정,육각형,6
/content/drive/MyDrive/img/201401232/201401232_94.jpg,201401232,팜젠암브록솔염산염정30mg,원형,5
/content/drive/MyDrive/img_pentagon/200905216/200905216_33.jpg,200905216,파키놀정0,오각형,4
/content/drive/MyDrive/img/198701721/198701721_61.jpg,198701721,나르펜정400밀리그램,원형,5
/content/drive/MyDrive/img/200202755/200202755_52.jpg,200202755,에스프로펜정,원형,5
/content/drive/MyDrive/img/200403052/200403052_89.jpg,200403052,메부틴정,원형,5
/content/drive/MyDrive/img/199300758/199300758_0.jpg,199300758,트라몰정160밀리그람,원형,5
/content/drive/MyDrive/img/200101539/200101539_51.jpg,200101539,알편제정,원형,5
/content/drive/MyDrive/img/200001328/200001328_47.jpg,200001328,오메코정,타원형,8
/content/drive/MyDrive/img/200008589/200008589_9.jpg,200008589,카네스텐1질정,기타,0
/content/drive/MyDrive/img_pentagon/200108705/200108705_7.jpg,200108705,아반디아정8밀리그람,오각형,4
/content/drive/MyDrive/img_pentagon/201404893/201404893_12.jpg,201404893,일양바이오라니티딘정75밀리그램,오각형,4
/content/drive/MyDrive/img_pentagon/201308845/201308845_8.jpg,201308845,맥시그라구강붕해정50밀리그램,오각형,4
/content/drive/MyDrive/img_square/200302175/200302175_9.jpg,200302175,브론케어트로키,사각형,2
/content/drive/MyDrive/img_square/201603659/201603659_0.jpg,201603659,엘루카정10밀리그램,사각형,2
/content/drive/MyDrive/img/201708277/201708277_81.jpg,201708277,머슬펜정,타원형,8
/content/drive/MyDrive/img/200608208/200608208_67.jpg,200608208,비타씬-플러스정,타원형,8
/content/drive/MyDrive/img_diamond/200410082/200410082_34.jpg,200410082,비아그라정50밀리그람,마름모형,1
/content/drive/MyDrive/img/198601210/198601210_4.jpg,198601210,신일트리메부틴말레산염정,원형,5
/content/drive/MyDrive/img_triangle/201207404/201207404_5.jpg,201207404,엔테원정0,삼각형,3
/content/drive/MyDrive/img_pentagon/200108704/200108704_34.jpg,200108704,아반디아정4밀리그람,오각형,4
/content/drive/MyDrive/img/200500887/200500887_84.jpg,200500887,진셀몬큐텐정,타원형,8
/content/drive/MyDrive/img/201205043/201205043_88.jpg,201205043,고운자임맘정,기타,0
/content/drive/MyDrive/img_diamond/200807169/200807169_57.jpg,200807169,히스탄에프정24mg,마름모형,1
/content/drive/MyDrive/img_six/201204975/201204975_11.jpg,201204975,비아맥스정100밀리그램,육각형,6
/content/drive/MyDrive/img_diamond/199802300/199802300_81.jpg,199802300,로제펜정200밀리그람,마름모형,1
/content/drive/MyDrive/img_pentagon/201001745/201001745_30.jpg,201001745,로디엔정5밀리그램,오각형,4
/content/drive/MyDrive/img_six/201205347/201205347_9.jpg,201205347,포르테브이정100밀리그램,육각형,6
/content/drive/MyDrive/img/201405450/201405450_30.jpg,201405450,트릴로신정,원형,5
/content/drive/MyDrive/img_diamond/200410081/200410081_24.jpg,200410081,비아그라정25밀리그람,마름모형,1
/content/drive/MyDrive/img_diamond/200410081/200410081_83.jpg,200410081,비아그라정25밀리그람,마름모형,1
/content/drive/MyDrive/img_pentagon/200701964/200701964_7.jpg,200701964,하이탑핀정,오각형,4
/content/drive/MyDrive/img_six/201502217/201502217_29.jpg,201502217,더포르테씨정5밀리그램,육각형,6
/content/drive/MyDrive/img/200301610/200301610_62.jpg,200301610,엘도랄정,장방형,7
/content/drive/MyDrive/img_six/201603114/201603114_28.jpg,201603114,에스로핀정2,육각형,6
/content/drive/MyDrive/img/201205043/201205043_4.jpg,201205043,고운자임맘정,기타,0
/content/drive/MyDrive/img_triangle/201503288/201503288_7.jpg,201503288,타다프리정20밀리그램,삼각형,3
/content/drive/MyDrive/img_six/201603113/201603113_30.jpg,201603113,넥스디핀정2,육각형,6
/content/drive/MyDrive/img/197600539/197600539_50.jpg,197600539,세가톤트로키,원형,5
/content/drive/MyDrive/img_diamond/201900838/201900838_74.jpg,201900838,노바스크정2,마름모형,1
/content/drive/MyDrive/img/200300420/200300420_62.jpg,200300420,비타써클연질캡슐,타원형,8
/content/drive/MyDrive/img_square/201400537/201400537_12.jpg,201400537,프리스틱서방정50밀리그램,사각형,2
/content/drive/MyDrive/img_triangle/201503493/201503493.jpg,201503493,윕스정20밀리그램,삼각형,3
/content/drive/MyDrive/img_square/201604676/201604676_4.jpg,201604676,푸링세미정,사각형,2
/content/drive/MyDrive/img/199501958/199501958_94.jpg,199501958,판디탈정,장방형,7
/content/drive/MyDrive/img_diamond/201902871/201902871_2.jpg,201902871,베티원정24밀리그램,마름모형,1
/content/drive/MyDrive/img/201108893/201108893_59.jpg,201108893,비바원정,기타,0
/content/drive/MyDrive/img/201402984/201402984_43.jpg,201402984,그린콜샷리퀴드연질캡슐,타원형,8
/content/drive/MyDrive/img/200906966/200906966_36.jpg,200906966,제로정150mg,마름모형,1
/content/drive/MyDrive/img_six/197900123/197900123_8.jpg,197900123,크리돌정100밀리그람,육각형,6
/content/drive/MyDrive/img/201105106/201105106_98.jpg,201105106,액티큐정,원형,5
/content/drive/MyDrive/img_triangle/201601710/201601710_11.jpg,201601710,펜타칸설하정133마이크로그램,삼각형,3
