path,code,name,shape,color_front,color_back,letter_front,letter_back,colors,큰제품이미지
/content/drive/MyDrive/img_color/200300741/200300741_0.jpg,200300741,에스코판정,원형,하양,-,CGP31,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428028353000132
/content/drive/MyDrive/img_color/200202873/200202873_0.jpg,200202873,엔시드8시간이알서방정650mg,장방형,하양,-,ENSIDER,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N8nQbYPpWe
/content/drive/MyDrive/img_color/200103882/200103882_0.jpg,200103882,프리메정,장방형,분홍,-,PM,분할선,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427985925200054
/content/drive/MyDrive/img_color/200005087/200005087_0.jpg,200005087,아시돌연질캡슐1마이크로그램,타원형,노랑,-,KPP,-,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427985925200039
/content/drive/MyDrive/img_color/200102667/200102667_0.jpg,200102667,코드랍정,원형,하양,-,PK분할선F,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427985925200020
/content/drive/MyDrive/img_color/200300269/200300269_0.jpg,200300269,알도스텐캡슐300밀리그램,장방형,초록,노랑,IDPADS,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NX0PYltLdG
/content/drive/MyDrive/img_color/200810828/200810828_0.jpg,200810828,콘티아민연질캡슐,장방형,주황,-,CGPCTM,-,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427941083600081
/content/drive/MyDrive/img_color/200810661/200810661_0.jpg,200810661,셀파원포르테연질캡슐,타원형,초록,-,SPO-F,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MdYV-PxYn_
/content/drive/MyDrive/img_color/200810766/200810766_0.jpg,200810766,엘카탄정,원형,하양,-,KN4,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427941083600048
/content/drive/MyDrive/img_color/200810584/200810584_0.jpg,200810584,볼두민캡슐,장방형,초록,노랑,마크BDM,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F66YA
/content/drive/MyDrive/img_color/200807207/200807207_0.jpg,200807207,멜리안정,원형,하양,-,-,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427893111400138
/content/drive/MyDrive/img_color/200606617/200606617_0.jpg,200606617,라니티스정,원형,노랑,-,IB,XID,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146031820015200002
/content/drive/MyDrive/img_color/200403052/200403052_0.jpg,200403052,메부틴정,원형,하양,-,GJ,TM,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428083381200099
/content/drive/MyDrive/img_color/200404702/200404702_0.jpg,200404702,케이시드듀오정,타원형,파랑,-,KKM,-,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXa2J_Kcld
/content/drive/MyDrive/img_color/200400114/200400114_0.jpg,200400114,제이딘정75밀리그램,원형,분홍,-,J,75,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NX0PYltLbF
/content/drive/MyDrive/img_color/200401488/200401488_0.jpg,200401488,잔시큐정75mg,오각형,분홍,-,마크,75,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428083381200057
/content/drive/MyDrive/img_color/200400951/200400951_0.jpg,200400951,엘도스타캡슐,장방형,초록,노랑,SNPERD,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147759738064000060
/content/drive/MyDrive/img_color/200403090/200403090_0.jpg,200403090,뮤코메드캡슐,장방형,초록,노랑,GUJUMCM,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151577162254600167
/content/drive/MyDrive/img_color/200103964/200103964_0.jpg,200103964,시노피드플러스정,장방형,하양,-,마크,+SNPD,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151853642687600095
/content/drive/MyDrive/img_color/200102499/200102499_0.jpg,200102499,로이디펜캡슐,장방형,노랑,노랑,마크RDP,-,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428033089000020
/content/drive/MyDrive/img_color/200300976/200300976_0.jpg,200300976,테라400정,장방형,갈색,-,TFT,I분할선Y,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428033089000017
/content/drive/MyDrive/img_color/200101555/200101555_0.jpg,200101555,포나민정,장방형,하양,-,SJO,분할선,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151853651029800012
/content/drive/MyDrive/img_color/200301181/200301181_0.jpg,200301181,포부틴정,원형,하양,-,UK9,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428028353000192
/content/drive/MyDrive/img_color/200101844/200101844_0.jpg,200101844,잘젠정,장방형,초록,-,CZZ,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ne_AD1Jdwa
/content/drive/MyDrive/img_color/200201549/200201549_0.jpg,200201549,알부라민연질캡슐,장방형,갈색,-,CTR,-,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147809054104100182
/content/drive/MyDrive/img_color/200400668/200400668_0.jpg,200400668,에르딘캡슐,장방형,초록,초록,ERD마크,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154597926907400091
/content/drive/MyDrive/img_color/200101539/200101539_0.jpg,200101539,알편제정,원형,하양,-,마크,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599011651100088
/content/drive/MyDrive/img_color/200204369/200204369_0.jpg,200204369,트리엠정100밀리그램,원형,하양,-,ITM,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427990414400088
/content/drive/MyDrive/img_color/199703566/199703566_0.jpg,199703566,통키파에이정,타원형,파랑,-,마크,-,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149256854515100168
/content/drive/MyDrive/img_color/200401307/200401307_0.jpg,200401307,아진팜정,장방형,주황,-,F7,-,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428089523200044
/content/drive/MyDrive/img_color/200401321/200401321_0.jpg,200401321,속코정,장방형,하양,-,SOCO,I분할선Y,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428089523200037
/content/drive/MyDrive/img_color/200400500/200400500_0.jpg,200400500,삐콤씨에이스정,타원형,갈색,-,YH,B분할선A,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428089523200034
/content/drive/MyDrive/img_color/200300420/200300420_0.jpg,200300420,비타써클연질캡슐,타원형,갈색,-,VCL,-,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428033089000162
/content/drive/MyDrive/img_color/200300416/200300416_0.jpg,200300416,다보타민큐정,타원형,갈색,-,Y분할선H,-,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154601167157200099
/content/drive/MyDrive/img_color/200302457/200302457_0.jpg,200302457,유니펙탄캡슐,장방형,초록,노랑,FECTAN300,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151317963768300004
/content/drive/MyDrive/img_color/200101871/200101871_0.jpg,200101871,에이치엘비나프록센정,장방형,하양,-,CTNF,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NgH462H52C
/content/drive/MyDrive/img_color/200100323/200100323_0.jpg,200100323,팍스정,장방형,분홍,-,K분할선S,3,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTU9c_
/content/drive/MyDrive/img_color/200502474/200502474_0.jpg,200502474,브로다제장용정,장방형,분홍,-,YP,-,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6STd
/content/drive/MyDrive/img_color/200403731/200403731_0.jpg,200403731,케이비티딘정75밀리그램,원형,분홍,-,K,75,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428133774300166
/content/drive/MyDrive/img_color/200301833/200301833_0.jpg,200301833,엘도인캡슐300밀리그램,장방형,초록,노랑,HMPERD,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NQDCuOtpjs
/content/drive/MyDrive/img_color/200702709/200702709_0.jpg,200702709,뮤레스캡슐,장방형,초록,노랑,CSYMUC,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428095463800054
/content/drive/MyDrive/img_color/200401445/200401445_0.jpg,200401445,엘로틴캡슐,장방형,초록,노랑,마크ELT,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151862149780300023
/content/drive/MyDrive/img_color/200210304/200210304_0.jpg,200210304,판토가캅셀,장방형,초록,노랑,마크PTG,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5FRxh
/content/drive/MyDrive/img_color/200300470/200300470_0.jpg,200300470,포리부틴정150mg,원형,하양,-,SAMIL분할선150,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/153944523549600003
/content/drive/MyDrive/img_color/200302266/200302266_0.jpg,200302266,두배락캡슐,장방형,노랑,노랑,마크DVL,-,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v4Ve
/content/drive/MyDrive/img_color/200500432/200500432_0.jpg,200500432,케어본플러스정,타원형,초록,-,IDP·C,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609810414600045
/content/drive/MyDrive/img_color/200501559/200501559_0.jpg,200501559,니자티드정,원형,노랑,-,NZT75,-,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147765867288000094
/content/drive/MyDrive/img_color/200300655/200300655_0.jpg,200300655,진셀몬에스이정,타원형,갈색,-,ZS,-,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428038475100091
/content/drive/MyDrive/img_color/200402912/200402912_0.jpg,200402912,엘도린캡슐,장방형,초록,노랑,YPPEDL,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428104716000081
/content/drive/MyDrive/img_color/200301284/200301284_0.jpg,200301284,엘도테인캡슐,장방형,초록,노랑,KUPELD,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXVKYFvloR
/content/drive/MyDrive/img_color/200301252/200301252_0.jpg,200301252,엘스테인캡슐,장방형,초록,노랑,ELSDWP,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v1Ov
/content/drive/MyDrive/img_color/200301477/200301477_0.jpg,200301477,알파칼연질캡슐,타원형,분홍,-,WJ1,-,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428004449100073
/content/drive/MyDrive/img_color/200500186/200500186_0.jpg,200500186,칼디텍츄어블정,원형,하양,-,마크,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428142941300172
/content/drive/MyDrive/img_color/200400118/200400118_0.jpg,200400118,락토웰장용캡슐,장방형,초록,하양,CKDLTW,-,초록/하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428142941300086
/content/drive/MyDrive/img_color/200009525/200009525_0.jpg,200009525,로와콜연질캡슐,기타,초록,-,-,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428048275900010
/content/drive/MyDrive/img_color/200401210/200401210_0.jpg,200401210,진트로이에프정,원형,하양,-,JRP분할선150F,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NS_W1EmQfZ
/content/drive/MyDrive/img_color/200300100/200300100_0.jpg,200300100,엘도란트캡슐,장방형,초록,노랑,CKDEDLT,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150955083194100029
/content/drive/MyDrive/img_color/200400830/200400830_0.jpg,200400830,엘도신캡슐,장방형,초록,노랑,KAPEDC,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147759742474000010
/content/drive/MyDrive/img_color/200101683/200101683_0.jpg,200101683,덱스핀정,타원형,하양,-,UTD,분할선,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148648204204900162
/content/drive/MyDrive/img_color/200300251/200300251_0.jpg,200300251,엘펙트캡슐,장방형,초록,노랑,KJEPT,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428043395900147
/content/drive/MyDrive/img_color/200402947/200402947_0.jpg,200402947,타이펜8시간이알서방정,장방형,하양,-,TYPENER,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MyUBPbyRvy
/content/drive/MyDrive/img_color/200201329/200201329_0.jpg,200201329,디프로펜정300밀리그램,장방형,주황,-,DPF,분할선,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428009393000163
/content/drive/MyDrive/img_color/200301069/200301069_0.jpg,200301069,마이부틴정,원형,하양,-,DM,분할선,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428009393000151
/content/drive/MyDrive/img_color/200502086/200502086_0.jpg,200502086,타이리콜8시간이알서방정,장방형,하양,-,HNER,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mv5PQjxq7V
/content/drive/MyDrive/img_color/200401329/200401329_0.jpg,200401329,유란탁정75밀리그램,원형,분홍,-,U,-,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148609551813100111
/content/drive/MyDrive/img_color/200411048/200411048_0.jpg,200411048,엘도텍캡슐,장방형,초록,초록,WalC13,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428059700400012
/content/drive/MyDrive/img_color/200300769/200300769_0.jpg,200300769,엔디스캡슐,장방형,초록,노랑,SCDEDS,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428059700400009
/content/drive/MyDrive/img_color/200300579/200300579_0.jpg,200300579,도스틴캡슐,장방형,초록,노랑,SADST,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428059700400003
/content/drive/MyDrive/img_color/200300406/200300406_0.jpg,200300406,닥터베아제정,장방형,주황,-,닥터베아제,-,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148647963523800122
/content/drive/MyDrive/img_color/200402458/200402458_0.jpg,200402458,엘펙탄캡슐,장방형,초록,노랑,SUDOSUDOEPTEPT,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151369816808400050
/content/drive/MyDrive/img_color/200402069/200402069_0.jpg,200402069,삼메틴정,원형,하양,-,Wal23,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151369821142900060
/content/drive/MyDrive/img_color/200404048/200404048_0.jpg,200404048,비도스캡슐,장방형,초록,노랑,KPPBDS,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428104716000086
/content/drive/MyDrive/img_color/200402508/200402508_0.jpg,200402508,엘테인캡슐,장방형,초록,노랑,HANAETI,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/153754440691500033
/content/drive/MyDrive/img_color/200301618/200301618_0.jpg,200301618,에도스텐캡슐,장방형,초록,노랑,NSEDO,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147759760473100092
/content/drive/MyDrive/img_color/200300095/200300095_0.jpg,200300095,젠빅연질캡슐,장방형,갈색,-,GEN,-,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428018612500061
/content/drive/MyDrive/img_color/200403710/200403710_0.jpg,200403710,엘도코프캡슐,장방형,초록,노랑,KBPECC,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mv12iojCfD
/content/drive/MyDrive/img_color/200404779/200404779_0.jpg,200404779,엘도캡슐,장방형,초록,초록,IBNELD,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428071610700024
/content/drive/MyDrive/img_color/200301596/200301596_0.jpg,200301596,클라펜정,장방형,하양,-,DID,CLP,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NcelJgSVf0
/content/drive/MyDrive/img_color/200402284/200402284_0.jpg,200402284,에도스캡슐,장방형,초록,노랑,YIEdos,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428065594600056
/content/drive/MyDrive/img_color/200302623/200302623_0.jpg,200302623,엑사드정75밀리그램,장방형,노랑,-,KP,ZN75,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NX0PYltLfw
/content/drive/MyDrive/img_color/200500887/200500887_0.jpg,200500887,진셀몬큐텐정,타원형,빨강,-,Q10,YJP,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148609560593700054
/content/drive/MyDrive/img_color/200301486/200301486_0.jpg,200301486,람노스캡슐,장방형,하양,하양,HanwhaLCR,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151326603582900087
/content/drive/MyDrive/img_color/200201481/200201481_0.jpg,200201481,하드칼츄어블정,원형,하양,-,BKH-Ca,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151369795248800028
/content/drive/MyDrive/img_color/200301589/200301589_0.jpg,200301589,파이에온정,원형,분홍,-,DID,-,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1M_kb4Aa6Al
/content/drive/MyDrive/img_color/200301610/200301610_0.jpg,200301610,엘도랄정,장방형,하양,-,K분할선D,EL300,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599023163600069
/content/drive/MyDrive/img_color/200100922/200100922_0.jpg,200100922,로노펜정,장방형,주황,-,TG,RNP,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NcjsrU2ZXv
/content/drive/MyDrive/img_color/200403886/200403886_0.jpg,200403886,콜다운연질캡슐,타원형,초록,-,NPC,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428124064400073
/content/drive/MyDrive/img_color/200301033/200301033_0.jpg,200301033,엘부날캡슐,장방형,초록,노랑,JYPEBN,-,초록/노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428023057800181
/content/drive/MyDrive/img_color/200300463/200300463_0.jpg,200300463,이알디캡슐,장방형,초록,초록,마크ERD,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154123315326000087
/content/drive/MyDrive/img_color/200102596/200102596_0.jpg,200102596,로페리드캡슐,장방형,노랑,하양,로페리드,-,노랑/하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428023057800113
/content/drive/MyDrive/img_color/200400325/200400325_0.jpg,200400325,아로나민씨플러스정,장방형,노랑,-,ARO-C,-,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609810414600033
/content/drive/MyDrive/img_color/200403167/200403167_0.jpg,200403167,아페린정,장방형,하양,-,H분할선S,AR,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NUvcxOCsGD
/content/drive/MyDrive/img_color/200201239/200201239_0.jpg,200201239,아르펜정,장방형,분홍,-,A-R,-,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661651931000010
/content/drive/MyDrive/img_color/200301795/200301795_0.jpg,200301795,뉴젠비싸이모정,원형,분홍,-,CYMO,-,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6LXQ
/content/drive/MyDrive/img_color/200102920/200102920_0.jpg,200102920,파워폴연질캡슐,장방형,갈색,-,POWER,-,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428018612500160
/content/drive/MyDrive/img_color/200400364/200400364_0.jpg,200400364,한올트리메부틴말레산염정,원형,하양,-,마크43,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148609534390200179
/content/drive/MyDrive/img_color/200403671/200403671_0.jpg,200403671,에이스펜연질캡슐,타원형,주황,-,RPLDP,-,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUFUs
/content/drive/MyDrive/img_color/200607867/200607867_0.jpg,200607867,아미노피정,장방형,초록,-,AMN,I분할선Y,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151853642687600011
/content/drive/MyDrive/img_color/200300913/200300913_0.jpg,200300913,이가탄에프캡슐,장방형,노랑,노랑,이가탄F-------마크,IgatanF--------,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150885962952100111
/content/drive/MyDrive/img_color/198501220/198501220_0.jpg,198501220,제텐씨정,타원형,초록,-,Zn-C,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151732685268700094
/content/drive/MyDrive/img_color/200401058/200401058_0.jpg,200401058,훼르친캡슐,장방형,빨강,빨강,CGPHRC,-,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428181019400194
/content/drive/MyDrive/img_color/200403042/200403042_0.jpg,200403042,헤모테인캡슐,장방형,주황,주황,GUJUHMT,-,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6CB4
/content/drive/MyDrive/img_color/200102527/200102527_0.jpg,200102527,노텍정,장방형,하양,-,분할선,마크NT,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428322126600002
/content/drive/MyDrive/img_color/200709544/200709544_0.jpg,200709544,임팩타민정,타원형,노랑,-,V-B,-,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151853642687600107
/content/drive/MyDrive/img_color/200607004/200607004_0.jpg,200607004,칼디플러스정,장방형,하양,-,HN분할선CA,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148648204204900054
/content/drive/MyDrive/img_color/201307379/201307379_0.jpg,201307379,마이믹스정,장방형,빨강,-,WMD,-,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426713789400036
/content/drive/MyDrive/img_color/200607903/200607903_0.jpg,200607903,셀지민정,타원형,분홍,-,SEZ,분할선,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428268052300107
/content/drive/MyDrive/img_color/200700012/200700012_0.jpg,200700012,안티노을연질캡슐,장방형,초록,-,RPANL,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428268052300079
/content/drive/MyDrive/img_color/200608466/200608466_0.jpg,200608466,마그넬정,장방형,하양,-,MGN,마크,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154597936794100032
/content/drive/MyDrive/img_color/200612754/200612754_0.jpg,200612754,파로베캡슐,장방형,주황,주황,파로베IDP,-,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147759755917300005
/content/drive/MyDrive/img_color/200501401/200501401_0.jpg,200501401,센시덴탈캡슐,장방형,보라,보라,경남센시덴탈,-,보라,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428234068200151
/content/drive/MyDrive/img_color/200302005/200302005_0.jpg,200302005,조아토닉캡슐,장방형,갈색,갈색,CHO-ATON,-,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151611729131700038
/content/drive/MyDrive/img_color/199400581/199400581_0.jpg,199400581,어린이용타스펜정160밀리그램,원형,노랑,-,PT분할선160,-,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427405147000066
/content/drive/MyDrive/img_color/200501234/200501234_0.jpg,200501234,투헬스연질캡슐,장방형,검정,-,투헬스,-,검정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428277917100176
/content/drive/MyDrive/img_color/200402546/200402546_0.jpg,200402546,이모나캡슐,장방형,초록,초록,마크EMN,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428322126600170
/content/drive/MyDrive/img_color/200202573/200202573_0.jpg,200202573,미투-에스연질캡슐,타원형,갈색,갈색,YPP,-,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428322126600149
/content/drive/MyDrive/img_color/200707923/200707923_0.jpg,200707923,덴티하이캡슐,장방형,노랑,노랑,DentiHigh,-,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151611733843800000
/content/drive/MyDrive/img_color/200500806/200500806_0.jpg,200500806,나프노펜정,타원형,파랑,-,NN,-,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428185705700163
/content/drive/MyDrive/img_color/200400644/200400644_0.jpg,200400644,아나탁심정,타원형,파랑,-,MTS,ANT,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428185705700160
/content/drive/MyDrive/img_color/200704407/200704407_0.jpg,200704407,코큐텐비타알부정,장방형,갈색,-,ΛLQ,I분할선Y,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151853651029700028
/content/drive/MyDrive/img_color/200403327/200403327_0.jpg,200403327,콜레논연질캡슐,타원형,초록,-,CLN,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147809045897300123
/content/drive/MyDrive/img_color/200502014/200502014_0.jpg,200502014,두스카정,타원형,하양,-,NS2,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428288104000140
/content/drive/MyDrive/img_color/200500548/200500548_0.jpg,200500548,게므론골드정,타원형,분홍,-,게므론G,-,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148647963523800110
/content/drive/MyDrive/img_color/200402580/200402580_0.jpg,200402580,콤비올에이정,장방형,초록,-,COMBY,-,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428239002400162
/content/drive/MyDrive/img_color/201307834/201307834_0.jpg,201307834,글로게이트정,원형,하양,-,KG,U1,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NUBfpZPSFE
/content/drive/MyDrive/img_color/200500102/200500102_0.jpg,200500102,알루실산정,장방형,주황,-,GH,-,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428288104000064
/content/drive/MyDrive/img_color/200009088/200009088_0.jpg,200009088,로와치넥스캡슐,기타,노랑,-,-,-,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428288104000061
/content/drive/MyDrive/img_color/200500552/200500552_0.jpg,200500552,씨콜드정,타원형,파랑,-,CC,-,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428288104000006
/content/drive/MyDrive/img_color/201300116/201300116_0.jpg,201300116,이브큐레이디연질캡슐,타원형,빨강,-,이브큐,-,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426658237900069
/content/drive/MyDrive/img_color/200501899/200501899_0.jpg,200501899,옥시큐텐연질캡슐,장방형,갈색,-,옥시큐텐,-,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147809058168300174
/content/drive/MyDrive/img_color/200502688/200502688_0.jpg,200502688,비타비스정,원형,빨강,-,KMS,C15,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148665493852900030
/content/drive/MyDrive/img_color/200706280/200706280_0.jpg,200706280,티라노골드츄어블정,원형,분홍,-,마크,마크,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428253932200046
/content/drive/MyDrive/img_color/200704918/200704918_0.jpg,200704918,콜콜코정,원형,하양,-,CA분할선CO,-,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151611729131700032
